Name,Category,Distance (m),Rating %,Price 1-4,Station Id,Station Name,Number of Bikes
Gyubee Japanese Grill - Dundas,Japanese,585.0,90.0,3.0,7006,Bay St / College St (East Side),2
Colaba Junction,Indian,78.4,60.0,2.0,7006,Bay St / College St (East Side),2
Hokkaido Ramen Santouka,Ramen,791.5,80.0,2.0,7006,Bay St / College St (East Side),2
Deer Garden Signatures,Chinese,37.2,70.0,,7006,Bay St / College St (East Side),2
bb.q Chicken,Korean,377.1,80.0,2.0,7006,Bay St / College St (East Side),2
Upper Deck By Fran's,Bars,163.9,60.0,2.0,7006,Bay St / College St (East Side),2
Salad King Restaurant,Thai,428.7,70.0,2.0,7006,Bay St / College St (East Side),2
Mabu Generation,Taiwanese,520.8,80.0,2.0,7006,Bay St / College St (East Side),2
Omai Restaurant,Japanese,750.8,80.0,2.0,7006,Bay St / College St (East Side),2
Lebanon Express,Lebanese,229.0,80.0,1.0,7006,Bay St / College St (East Side),2
Hendriks Restaurant & Bar,American (Traditional),888.4,80.0,3.0,7006,Bay St / College St (East Side),2
Shitamachi Tendon Akimitsu,Japanese,381.1,70.0,2.0,7006,Bay St / College St (East Side),2
Prenup Pub,Gastropubs,281.5,70.0,2.0,7007,College St / Huron St,8
Koh Lipe,Thai,460.0,80.0,2.0,7007,College St / Huron St,8
Saigon Lotus,Vietnamese,425.6,90.0,2.0,7007,College St / Huron St,8
Rasa,Canadian (New),694.6,90.0,2.0,7007,College St / Huron St,8
Dzo Viet Eatery,Vietnamese,659.3,80.0,2.0,7007,College St / Huron St,8
Thai Country Kitchen,Thai,253.9,80.0,1.0,7007,College St / Huron St,8
Bar Raval,Spanish,981.4,80.0,3.0,7007,College St / Huron St,8
Fudao noodle house,Chinese,400.1,80.0,2.0,7007,College St / Huron St,8
Ramen Isshin,Ramen,730.7,90.0,2.0,7007,College St / Huron St,8
Yasu,Japanese,651.8,90.0,4.0,7007,College St / Huron St,8
Crimson Teas,Cafes,157.6,90.0,1.0,7007,College St / Huron St,8
Her Father's Cider Bar & Kitchen,Gastropubs,692.8,90.0,2.0,7007,College St / Huron St,8
Mother's Dumplings,Chinese,152.8,70.0,2.0,7007,College St / Huron St,8
Fresco's Fish & Chips,Fish & Chips,551.4,90.0,2.0,7007,College St / Huron St,8
Yuugi Izakaya,Japanese,434.8,90.0,,7007,College St / Huron St,8
Grey Gardens,Wine Bars,551.4,90.0,3.0,7007,College St / Huron St,8
Juicy Dumpling,Dim Sum,640.1,80.0,1.0,7007,College St / Huron St,8
Hawker,Vegan,403.6,100.0,,7007,College St / Huron St,8
The Burgernator,Burgers,443.4,80.0,2.0,7007,College St / Huron St,8
Seven Lives Tacos y Mariscos,Mexican,460.7,90.0,1.0,7007,College St / Huron St,8
New Sky Restaurant,Chinese,308.0,70.0,2.0,7007,College St / Huron St,8
Chine Legendary Hot Pot & Noodles,Chinese,405.3,80.0,2.0,7007,College St / Huron St,8
Qin's Garden,Chinese,125.8,80.0,,7007,College St / Huron St,8
Mi'Hito Sushi Laboratory,Japanese,226.0,80.0,2.0,7007,College St / Huron St,8
Omai Restaurant,Japanese,499.7,80.0,2.0,7007,College St / Huron St,8
DaiLo,Chinese,976.7,80.0,3.0,7007,College St / Huron St,8
August 8,Japanese,394.8,70.0,3.0,7007,College St / Huron St,8
Yeah Yeah Thai,Thai,336.2,90.0,,7007,College St / Huron St,8
El Trompo Taco Bar,Mexican,415.9,80.0,2.0,7007,College St / Huron St,8
Yin Ji Chang Fen,Chinese,268.7,80.0,,7007,College St / Huron St,8
Rikki Tikki,Indian,525.1,100.0,,7007,College St / Huron St,8
Anh Dao,Vietnamese,210.4,80.0,2.0,7007,College St / Huron St,8
FreePlay Toronto,Arcades,283.1,90.0,,7007,College St / Huron St,8
Otto's Berlin Döner,German,431.1,80.0,2.0,7007,College St / Huron St,8
Free Times Cafe,Breakfast & Brunch,394.7,70.0,2.0,7007,College St / Huron St,8
Tasty's Caribbean Restaurant,Caribbean,175.8,80.0,1.0,7007,College St / Huron St,8
Veggie D'Light,Caribbean,362.0,90.0,1.0,7007,College St / Huron St,8
KINTON RAMEN,Ramen,440.6,70.0,2.0,7007,College St / Huron St,8
Voodoo Child,Coffee & Tea,603.2,80.0,2.0,7007,College St / Huron St,8
Manpuku Japanese Eatery,Japanese,769.5,80.0,1.0,7007,College St / Huron St,8
Ka Chi Korean Restaurant,Korean,427.0,70.0,1.0,7007,College St / Huron St,8
Millie Creperie,Creperies,375.8,80.0,1.0,7007,College St / Huron St,8
Quetzal,Mexican,732.2,80.0,,7007,College St / Huron St,8
Café La Gaffe,Breakfast & Brunch,443.9,70.0,2.0,7007,College St / Huron St,8
Rasa,Canadian (New),955.0,90.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Gallery Grill,Canadian (New),191.2,90.0,3.0,7008,Wellesley St W / Queen's Park Cres,15
Yasu,Japanese,893.9,90.0,4.0,7008,Wellesley St W / Queen's Park Cres,15
PLANTA Yorkville,Vegetarian,790.0,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Dzo Viet Eatery,Vietnamese,994.7,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Trattoria Nervosa,Italian,855.3,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Fieramosca,Italian,804.6,90.0,3.0,7008,Wellesley St W / Queen's Park Cres,15
The Queen And Beaver Public House,Pubs,976.4,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Koh Lipe,Thai,845.5,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Storm Crow Manor,Bars,922.8,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Gyubee Japanese Grill - Bloor,Barbeque,803.4,80.0,3.0,7008,Wellesley St W / Queen's Park Cres,15
The Oxley,Pubs,804.3,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Adega Restaurante,Portuguese,983.3,80.0,3.0,7008,Wellesley St W / Queen's Park Cres,15
Banh Mi Boys,Vietnamese,937.8,80.0,1.0,7008,Wellesley St W / Queen's Park Cres,15
Omai Restaurant,Japanese,812.4,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Kintaro Izakaya,Japanese,970.8,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Mabu Generation,Taiwanese,617.2,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
ramen RAIJIN ,Ramen,525.3,70.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Sassafraz,French,774.1,70.0,3.0,7008,Wellesley St W / Queen's Park Cres,15
Mercatto,Italian,511.1,70.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Yuugi Izakaya,Japanese,855.2,90.0,,7008,Wellesley St W / Queen's Park Cres,15
Prenup Pub,Gastropubs,562.4,70.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Si Lom Thai Bistro,Thai,926.7,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Café Boulud,Cafes,984.5,70.0,4.0,7008,Wellesley St W / Queen's Park Cres,15
Gurume Sushi,Sushi Bars,922.1,100.0,,7008,Wellesley St W / Queen's Park Cres,15
Sushi & BBbop,Sushi Bars,867.5,90.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Tosto Quickfire Pizza Pasta,Pizza,519.7,70.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Opus Restaurant,Wine Bars,766.5,80.0,4.0,7008,Wellesley St W / Queen's Park Cres,15
Bar Reyna,Mediterranean,735.4,70.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Lao Lao Bar,Laotian,582.4,90.0,,7008,Wellesley St W / Queen's Park Cres,15
Morton's The Steakhouse,Steakhouses,695.8,80.0,4.0,7008,Wellesley St W / Queen's Park Cres,15
Tokyo Kitchen,Japanese,850.0,80.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Eataly Toronto,Italian,743.7,70.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
Hemingway's Restaurant,Bars,741.6,60.0,2.0,7008,Wellesley St W / Queen's Park Cres,15
STK Steakhouse,Steakhouses,798.3,70.0,4.0,7008,Wellesley St W / Queen's Park Cres,15
Cafe Oro Di Napoli,Pizza,122.8,90.0,2.0,7009,King St E / Jarvis St,16
Terroni,Italian,267.6,70.0,2.0,7009,King St E / Jarvis St,16
Pearl Diver,Seafood,182.8,80.0,2.0,7009,King St E / Jarvis St,16
Hothouse,Italian,199.0,70.0,2.0,7009,King St E / Jarvis St,16
Richmond Station,Canadian (New),575.0,90.0,3.0,7009,King St E / Jarvis St,16
The Carbon Bar,Barbeque,371.7,80.0,3.0,7009,King St E / Jarvis St,16
George Restaurant,Canadian (New),376.6,90.0,4.0,7009,King St E / Jarvis St,16
Beerbistro,Bistros,404.3,80.0,2.0,7009,King St E / Jarvis St,16
Carisma,Italian,290.8,80.0,3.0,7009,King St E / Jarvis St,16
Bindia Indian Bistro,Indian,182.8,80.0,2.0,7009,King St E / Jarvis St,16
Le Papillon On Front,French,239.6,70.0,2.0,7009,King St E / Jarvis St,16
The Corner Place,Canadian (New),101.5,70.0,2.0,7009,King St E / Jarvis St,16
Gyu-Kaku Japanese BBQ,Japanese,252.7,80.0,3.0,7009,King St E / Jarvis St,16
The Keg Steakhouse + Bar - York Street,Steakhouses,939.7,80.0,3.0,7009,King St E / Jarvis St,16
AAA Bar,Barbeque,159.8,70.0,2.0,7009,King St E / Jarvis St,16
Sukho Thai,Thai,268.4,70.0,2.0,7009,King St E / Jarvis St,16
Biagio Ristorante,Italian,16.0,80.0,3.0,7009,King St E / Jarvis St,16
Uncle Tony's,Italian,306.2,80.0,2.0,7009,King St E / Jarvis St,16
Woods Restaurant & Bar,Canadian (New),265.7,80.0,3.0,7009,King St E / Jarvis St,16
Buster's Sea Cove,Seafood,75.7,70.0,2.0,7009,King St E / Jarvis St,16
Nami Restaurant,Japanese,286.5,70.0,3.0,7009,King St E / Jarvis St,16
The Keg Steakhouse + Bar - Esplanade,Steakhouses,441.4,80.0,3.0,7009,King St E / Jarvis St,16
The Old Spaghetti Factory,Italian,414.1,70.0,2.0,7009,King St E / Jarvis St,16
Market Street Catch,Seafood,200.9,70.0,2.0,7009,King St E / Jarvis St,16
King Taps,Canadian (New),783.7,80.0,2.0,7009,King St E / Jarvis St,16
Ardo Restaurant,Italian,316.7,80.0,3.0,7009,King St E / Jarvis St,16
The Works Gourmet Burger Bistro,Burgers,239.7,70.0,2.0,7009,King St E / Jarvis St,16
Cactus Club Cafe,Cocktail Bars,828.2,80.0,2.0,7009,King St E / Jarvis St,16
C'est What,Breweries,249.1,70.0,2.0,7009,King St E / Jarvis St,16
Canoe,Canadian (New),878.3,80.0,4.0,7009,King St E / Jarvis St,16
Mengrai Thai,Thai,602.4,80.0,2.0,7009,King St E / Jarvis St,16
Cluck Clucks,Chicken Shop,502.4,90.0,2.0,7009,King St E / Jarvis St,16
The Poke Box,Salad,347.0,90.0,2.0,7009,King St E / Jarvis St,16
The Chef's House,Canadian (New),258.1,70.0,3.0,7009,King St E / Jarvis St,16
Jump Restaurant,Canadian (New),537.1,70.0,3.0,7009,King St E / Jarvis St,16
Blaze Pizza,Pizza,930.4,90.0,2.0,7009,King St E / Jarvis St,16
St Louis Bar and Grill,Sports Bars,215.1,60.0,2.0,7009,King St E / Jarvis St,16
Biff's Bistro,French,463.3,70.0,3.0,7009,King St E / Jarvis St,16
Bier Markt,Bars,382.3,60.0,2.0,7009,King St E / Jarvis St,16
Amano Trattoria,Italian,273.3,90.0,,7009,King St E / Jarvis St,16
Tom Jones Steakhouse & Seafood,Seafood,282.1,70.0,3.0,7009,King St E / Jarvis St,16
Paddington's Pump,Breakfast & Brunch,145.0,70.0,2.0,7009,King St E / Jarvis St,16
Butter Chicken Roti,Indian,219.3,70.0,,7009,King St E / Jarvis St,16
Le Petit Déjeuner,Breakfast & Brunch,167.4,70.0,2.0,7009,King St E / Jarvis St,16
Hokkaido Ramen Santouka,Ramen,787.7,80.0,2.0,7009,King St E / Jarvis St,16
John & Sons Oyster House,Seafood,755.3,80.0,3.0,7009,King St E / Jarvis St,16
Au Pain Doré,Coffee & Tea,178.0,90.0,,7009,King St E / Jarvis St,16
Khao San Road,Thai,164.5,80.0,2.0,7010,King St W / Spadina Ave,8
Pai Northern Thai Kitchen,Thai,581.7,90.0,2.0,7010,King St W / Spadina Ave,8
Mira,Peruvian,174.7,90.0,2.0,7010,King St W / Spadina Ave,8
Le Sélect Bistro,French,216.8,80.0,3.0,7010,King St W / Spadina Ave,8
Akira Back,Japanese,209.7,80.0,4.0,7010,King St W / Spadina Ave,8
Jacobs & Co. Steakhouse,Steakhouses,243.5,90.0,4.0,7010,King St W / Spadina Ave,8
Rodney's Oyster House,Seafood,154.0,80.0,3.0,7010,King St W / Spadina Ave,8
Aloette,French,367.9,90.0,3.0,7010,King St W / Spadina Ave,8
Gusto 101,Italian,428.5,80.0,2.0,7010,King St W / Spadina Ave,8
The Haam,Japanese,274.9,80.0,2.0,7010,King St W / Spadina Ave,8
Wilbur Mexicana,Mexican,276.5,80.0,2.0,7010,King St W / Spadina Ave,8
Alo Restaurant,Bars,367.7,90.0,4.0,7010,King St W / Spadina Ave,8
Pizzeria Libretto,Pizza,320.9,80.0,2.0,7010,King St W / Spadina Ave,8
The Keg Steakhouse + Bar,Steakhouses,317.2,80.0,3.0,7010,King St W / Spadina Ave,8
Cibo Wine Bar,Wine Bars,198.4,70.0,2.0,7010,King St W / Spadina Ave,8
Kost,American (Traditional),209.7,70.0,3.0,7010,King St W / Spadina Ave,8
Kiin,Thai,346.3,80.0,3.0,7010,King St W / Spadina Ave,8
Chubby's Jamaican Kitchen,Caribbean,460.0,80.0,2.0,7010,King St W / Spadina Ave,8
Lee,Asian Fusion,406.3,80.0,3.0,7010,King St W / Spadina Ave,8
Baro,Cocktail Bars,165.6,70.0,3.0,7010,King St W / Spadina Ave,8
Buca,Italian,443.3,80.0,3.0,7010,King St W / Spadina Ave,8
Byblos,Mediterranean,606.3,90.0,4.0,7010,King St W / Spadina Ave,8
General Assembly Pizza,Pizza,263.9,80.0,2.0,7010,King St W / Spadina Ave,8
Wvrst,German,500.0,80.0,2.0,7010,King St W / Spadina Ave,8
Fresh on Spadina,Vegan,312.7,80.0,2.0,7010,King St W / Spadina Ave,8
Tutti Matti Restaurant,Italian,234.8,70.0,3.0,7010,King St W / Spadina Ave,8
Aanch,Indian,322.9,80.0,2.0,7010,King St W / Spadina Ave,8
Victor,American (Traditional),315.4,80.0,3.0,7010,King St W / Spadina Ave,8
La Palette,French,566.1,80.0,3.0,7010,King St W / Spadina Ave,8
Fusaro's Kitchen,Italian,312.7,80.0,2.0,7010,King St W / Spadina Ave,8
Ruby Soho,American (Traditional),433.7,80.0,2.0,7010,King St W / Spadina Ave,8
Minami Toronto,Japanese,546.8,80.0,,7010,King St W / Spadina Ave,8
Kibo Sushi House,Sushi Bars,164.4,80.0,2.0,7010,King St W / Spadina Ave,8
Luma,Canadian (New),402.6,70.0,3.0,7010,King St W / Spadina Ave,8
Saku Sushi,Sushi Bars,527.7,80.0,2.0,7010,King St W / Spadina Ave,8
Mother Tongue,Cocktail Bars,265.3,80.0,,7010,King St W / Spadina Ave,8
The Burger's Priest,Burgers,388.6,80.0,2.0,7010,King St W / Spadina Ave,8
Masseria,Pizza,391.6,80.0,2.0,7010,King St W / Spadina Ave,8
Milagro,Mexican,431.1,60.0,2.0,7010,King St W / Spadina Ave,8
Jz's Pizza,Pizza,426.4,80.0,2.0,7010,King St W / Spadina Ave,8
SPIN Toronto,Cocktail Bars,130.2,80.0,2.0,7010,King St W / Spadina Ave,8
Kupfert & Kim,Gluten-Free,285.4,80.0,2.0,7010,King St W / Spadina Ave,8
Banh Mi Boys,Vietnamese,416.3,90.0,1.0,7010,King St W / Spadina Ave,8
Raku,Japanese,488.6,80.0,2.0,7010,King St W / Spadina Ave,8
Peter Pan Bistro,Canadian (New),444.9,70.0,2.0,7010,King St W / Spadina Ave,8
Holy Cow Japanese Steakhouse,Steakhouses,598.8,90.0,3.0,7010,King St W / Spadina Ave,8
Campechano Taquería,Mexican,467.3,80.0,2.0,7010,King St W / Spadina Ave,8
Ikkousha Ramen,Ramen,744.1,90.0,2.0,7010,King St W / Spadina Ave,8
Porchetta & Co,Sandwiches,320.9,80.0,2.0,7010,King St W / Spadina Ave,8
Mogouyan Hand-Pulled Noodles,Noodles,78.3,90.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Sansotei Ramen,Ramen,145.8,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
The Queen And Beaver Public House,Pubs,218.2,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Gyubee Japanese Grill - Dundas,Japanese,101.8,90.0,3.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Konjiki Ramen Downtown,Ramen,195.9,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Adega Restaurante,Portuguese,221.1,80.0,3.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Pai Northern Thai Kitchen,Thai,946.7,90.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Richmond Station,Canadian (New),709.9,90.0,3.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Kimchi Korea House,Korean,95.3,70.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
DonDon Izakaya,Japanese,70.1,60.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Donatello Restaurant,Italian,215.5,80.0,3.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Japango,Sushi Bars,106.8,70.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Barberian's Steak House,Steakhouses,309.5,80.0,4.0,7012,Elizabeth St / Edward St (Bus Terminal),11
JOEY Eaton Centre,Canadian (New),267.5,70.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Hong Shing Chinese Restaurant,Chinese,173.2,70.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
1915 Lan Zhou Ramen,Chinese,160.3,80.0,1.0,7012,Elizabeth St / Edward St (Bus Terminal),11
The Keg Steakhouse + Bar - York Street,Steakhouses,677.8,80.0,3.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Moon Palace,Seafood,236.0,80.0,,7012,Elizabeth St / Edward St (Bus Terminal),11
Red Lobster,Seafood,141.7,60.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
You Don Ya,Japanese,103.1,70.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Poke Guys,Hawaiian,135.1,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Dzo Viet Eatery,Vietnamese,548.4,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Bapbo Korean Restaurant,Korean,56.4,60.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Dagu Rice Noodle-Downtown,Chinese,106.1,60.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Blaze Pizza,Pizza,428.8,90.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Rolltation,Sushi Bars,224.2,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
GB Hand-pulled Noodles,Chinese,148.0,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Byblos,Mediterranean,969.4,90.0,4.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Yueh Tung Restaurant,Hakka,105.0,70.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Kenzo Ramen,Ramen,59.0,60.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
bb.q Chicken,Korean,187.0,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
KaKa All You Can Eat,Japanese,219.5,70.0,3.0,7012,Elizabeth St / Edward St (Bus Terminal),11
KINKA IZAKAYA ORIGINAL,Japanese,711.6,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
George Restaurant,Canadian (New),932.7,90.0,4.0,7012,Elizabeth St / Edward St (Bus Terminal),11
King Taps,Canadian (New),870.6,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
The Host Fine Indian Cuisine,Indian,101.9,70.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Cactus Club Cafe,Cocktail Bars,759.6,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Thai On Yonge,Thai,387.3,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Hana Don,Japanese,68.7,90.0,,7012,Elizabeth St / Edward St (Bus Terminal),11
Koh Lipe,Thai,652.3,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
The Carbon Bar,Barbeque,903.5,80.0,3.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Artisan Plus,Noodles,82.8,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Congee Queen,Cantonese,369.2,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Estiatorio Volos,Seafood,662.7,80.0,3.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Bangkok Garden Restaurant,Thai,289.5,60.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Beerbistro,Bistros,981.1,80.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Banh Mi Boys,Vietnamese,430.1,80.0,1.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Katsuya,Japanese,686.2,90.0,2.0,7012,Elizabeth St / Edward St (Bus Terminal),11
Zakkushi On Carlton,Japanese,207.6,80.0,3.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
The House On Parliament,British,427.2,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
The Keg Steakhouse + Bar,Steakhouses,563.8,80.0,3.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
KINKA IZAKAYA ORIGINAL,Japanese,548.0,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Katsuya,Japanese,568.5,90.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Hair of the Dog,Pubs,516.1,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Kintaro Izakaya,Japanese,569.8,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Storm Crow Manor,Bars,792.3,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
KINTON RAMEN,Ramen,560.7,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Blaze Pizza,Pizza,915.7,90.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Chew Chew's Diner,Diners,83.8,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Barberian's Steak House,Steakhouses,946.1,80.0,4.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Saigon PAI,Thai,434.5,90.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Tinuno,Filipino,903.5,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Hokkaido Ramen Santouka,Ramen,830.1,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Banh Mi Boys,Vietnamese,842.9,80.0,1.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Maison Selby,French,949.3,80.0,,7014,Sherbourne St / Carlton St (Allan Gardens),5
Maya Bay Thai,Thai,482.5,90.0,,7014,Sherbourne St / Carlton St (Allan Gardens),5
Kibo Sushi House,Japanese,484.2,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Si Lom Thai Bistro,Thai,651.3,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Mr Jerk,Caribbean,459.3,80.0,1.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Salt and Tobacco,Pizza,475.1,90.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Gurume Sushi,Sushi Bars,656.7,100.0,,7014,Sherbourne St / Carlton St (Allan Gardens),5
Gyukatsu Kyoto Katsugyu,Japanese,729.2,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Page One,Cafes,633.9,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Thai Room,Thai,419.0,70.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Mabu Generation,Taiwanese,962.9,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Sushi & BBbop,Sushi Bars,869.4,90.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
DOVA,Italian,378.3,70.0,,7014,Sherbourne St / Carlton St (Allan Gardens),5
The Senator,Breakfast & Brunch,941.8,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Torch Pressed Sushi,Japanese,689.4,90.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Bocconcini Toronto,Pizza,468.2,90.0,,7014,Sherbourne St / Carlton St (Allan Gardens),5
Thai On Yonge,Thai,872.7,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Momo Ghar,Himalayan/Nepalese,566.2,100.0,,7014,Sherbourne St / Carlton St (Allan Gardens),5
Egg Club,Coffee & Tea,819.8,90.0,1.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
J San Sushi Bar,Sushi Bars,772.6,90.0,,7014,Sherbourne St / Carlton St (Allan Gardens),5
W Burger Bar,Burgers,861.1,70.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Darvish Restaurant,Persian/Iranian,879.6,80.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
Sambucas On Church,Italian,617.2,70.0,2.0,7014,Sherbourne St / Carlton St (Allan Gardens),5
King Taps,Canadian (New),94.9,80.0,2.0,7015,King St W / Bay St (West Side),31
Cactus Club Cafe,Cocktail Bars,190.8,80.0,2.0,7015,King St W / Bay St (West Side),31
Canoe,Canadian (New),215.7,80.0,4.0,7015,King St W / Bay St (West Side),31
